# The matrix is 500 by 240 and has 2000 non-zero entries
# The lines below give each element as i,j,value
# The vector to use is [1,2,3,...,240] for multiplication.
316 122 0.823255
290 59 0.915977
214 78 0.799361
62 160 0.567576
336 26 0.330357
190 51 0.006339
383 73 0.707779
288 27 0.322615
113 105 0.885555
60 197 0.308591
151 64 0.232793
433 71 0.183574
60 109 0.641298
330 229 0.219831
376 183 0.193272
188 139 0.838946
183 156 0.342184
193 225 0.277764
151 77 0.891366
82 143 0.916881
478 165 0.250204
155 45 0.320924
68 159 0.662282
277 119 0.175413
23 74 0.091271
336 179 0.820354
295 225 0.528440
247 26 0.379067
429 60 0.648435
462 62 0.596428
262 30 0.857808
106 32 0.367416
195 71 0.616781
476 141 0.733970
285 137 0.386263
394 115 0.482782
202 98 0.492061
206 144 0.848245
67 113 0.855263
217 99 0.259197
73 238 0.343876
215 177 0.094459
92 178 0.739589
147 236 0.048494
417 103 0.706081
428 237 0.190791
400 56 0.576554
12 31 0.944978
64 237 0.487314
101 143 0.566439
256 58 0.584721
255 164 0.570236
427 5 0.196266
352 72 0.066054
322 55 0.839053
28 150 0.741661
134 151 0.689794
479 91 0.467275
231 50 0.321833
337 24 0.960270
394 239 0.217478
92 203 0.642445
443 30 0.615492
418 48 0.200843
107 82 0.561131
183 221 0.731683
384 80 0.103599
248 234 0.291488
86 103 0.808378
407 182 0.052011
350 12 0.567190
118 60 0.252575
246 89 0.883099
105 30 0.246173
420 153 0.628047
154 167 0.992121
25 218 0.904305
69 84 0.564174
382 200 0.337885
342 91 0.477798
329 57 0.939555
333 110 0.957906
133 157 0.486829
258 7 0.689584
295 132 0.279846
141 197 0.949117
182 106 0.138996
378 157 0.731326
88 42 0.748782
19 146 0.926924
81 44 0.880148
49 167 0.684940
292 151 0.829787
334 220 0.933047
357 1 0.426945
194 64 0.760523
128 216 0.985466
254 25 0.659861
115 48 0.504270
174 128 0.203881
294 207 0.286573
330 160 0.102263
438 170 0.129502
10 169 0.974236
388 46 0.583573
275 208 0.127191
184 223 0.356793
17 160 0.529388
240 158 0.281146
229 171 0.546904
400 187 0.093935
368 64 0.952722
188 178 0.275546
411 238 0.874611
89 183 0.147870
161 233 0.068388
183 45 0.436098
285 9 0.014409
372 31 0.191006
76 195 0.102578
386 201 0.203206
206 217 0.415106
262 26 0.958691
398 189 0.428883
266 209 0.161613
384 134 0.391927
228 153 0.170111
152 72 0.374640
114 22 0.976757
442 72 0.885298
211 77 0.576062
433 200 0.522030
167 214 0.253219
49 46 0.609311
75 19 0.535335
470 56 0.997262
193 178 0.635111
219 195 0.473880
209 171 0.825294
60 133 0.994851
104 90 0.464831
148 212 0.056557
492 155 0.253152
433 171 0.088185
491 231 0.549864
220 154 0.389705
159 211 0.507374
425 229 0.863533
52 219 0.224769
254 35 0.694710
72 116 0.908263
419 33 0.123465
124 119 0.414414
33 139 0.034374
374 40 0.269940
474 117 0.263403
355 207 0.194983
66 96 0.515278
253 22 0.180894
174 8 0.174955
414 4 0.548550
139 10 0.377977
223 81 0.319183
15 171 0.644073
146 170 0.995422
435 239 0.651741
478 89 0.617082
269 210 0.893372
435 113 0.274246
391 194 0.283627
308 125 0.958412
238 203 0.985722
351 116 0.128195
322 75 0.823205
393 161 0.262290
116 80 0.851256
311 170 0.076232
248 229 0.166394
8 39 0.773743
172 103 0.873088
151 210 0.323806
240 152 0.514574
12 91 0.146884
173 193 0.211919
21 164 0.313356
232 161 0.420215
280 132 0.556347
474 229 0.269486
141 23 0.127113
458 53 0.087828
112 213 0.160410
17 115 0.514193
290 155 0.415422
331 76 0.442533
382 31 0.744977
20 226 0.331627
434 114 0.503851
311 79 0.825030
183 151 0.808804
235 105 0.434644
353 22 0.102350
153 198 0.493647
440 175 0.126415
247 55 0.430251
57 165 0.225393
22 157 0.558859
354 12 0.164393
300 210 0.478054
318 27 0.414954
328 217 0.698510
73 230 0.624859
161 4 0.325831
122 174 0.337301
333 32 0.026919
390 30 0.436882
51 170 0.508583
279 174 0.376207
59 148 0.041003
352 78 0.134439
75 195 0.700740
195 164 0.538002
90 44 0.081324
461 206 0.075978
139 106 0.618369
166 153 0.196831
13 201 0.720845
257 210 0.162842
362 73 0.883302
398 48 0.868593
373 142 0.911335
199 109 0.675732
236 20 0.930116
58 157 0.856440
328 213 0.235236
175 11 0.883224
116 135 0.058746
284 14 0.788559
309 40 0.270421
474 229 0.937657
493 127 0.579521
162 35 0.454682
171 31 0.156929
96 49 0.798710
123 82 0.783012
87 219 0.678229
73 150 0.381581
89 73 0.977157
102 153 0.034445
487 146 0.316312
173 156 0.332103
497 30 0.901779
353 105 0.704539
292 128 0.409573
135 231 0.697616
15 151 0.590765
469 35 0.120047
373 211 0.236638
242 183 0.543025
334 53 0.465498
157 118 0.263904
105 51 0.102844
273 234 0.494803
17 171 0.703482
436 188 0.021712
277 183 0.890360
186 199 0.231112
487 14 0.221240
97 162 0.641809
292 119 0.205087
81 154 0.251390
113 103 0.471003
297 76 0.384769
322 9 0.607083
183 222 0.420685
69 91 0.578766
158 130 0.442448
460 47 0.932436
215 142 0.931580
182 200 0.926449
363 66 0.190408
79 66 0.286020
378 75 0.283202
199 28 0.668473
58 141 0.486474
494 89 0.937988
60 121 0.798167
7 126 0.337500
345 128 0.284431
248 172 0.202062
239 149 0.173062
345 136 0.646028
29 172 0.838106
391 8 0.185399
17 137 0.853950
470 96 0.647759
136 49 0.903654
154 214 0.268373
291 127 0.145473
418 203 0.326527
6 89 0.466199
63 14 0.294005
71 97 0.805946
259 23 0.777377
228 82 0.834451
370 187 0.636887
144 101 0.909405
433 193 0.394418
374 66 0.631705
305 164 0.379413
275 114 0.648488
457 63 0.663065
17 68 0.895548
243 48 0.806552
39 13 0.291698
395 226 0.627814
426 7 0.520842
171 171 0.505569
188 178 0.313489
66 211 0.353472
247 152 0.959388
319 109 0.715872
312 38 0.199222
163 194 0.568683
16 78 0.294769
314 24 0.429670
360 5 0.991495
278 5 0.022712
196 6 0.884621
77 163 0.335148
35 226 0.717678
239 150 0.015031
183 31 0.237845
367 203 0.154284
275 109 0.348559
375 236 0.580726
108 89 0.329748
390 101 0.455287
197 199 0.925790
489 139 0.899411
487 218 0.099306
112 180 0.633774
347 169 0.308698
122 159 0.956799
265 138 0.117410
59 118 0.499817
224 21 0.490491
176 41 0.499786
331 64 0.093665
101 64 0.171479
330 129 0.250401
112 202 0.593380
120 177 0.829494
433 170 0.515821
110 85 0.454736
275 94 0.485030
446 150 0.510593
420 157 0.112196
43 61 0.284628
195 212 0.877074
345 137 0.531161
112 203 0.787214
75 204 0.184025
365 103 0.120773
188 43 0.900665
254 69 0.066146
315 148 0.130444
445 224 0.745209
446 151 0.745594
292 145 0.236279
31 32 0.666609
22 212 0.779683
273 84 0.812221
113 57 0.081890
104 107 0.909668
406 159 0.222669
133 81 0.203777
100 67 0.605745
6 156 0.459552
106 108 0.948478
376 170 0.771162
177 105 0.759293
4 234 0.525734
478 210 0.813080
416 169 0.773459
432 183 0.881984
377 59 0.874448
240 20 0.673354
125 10 0.807736
123 229 0.155241
144 204 0.014830
51 23 0.501912
430 149 0.819814
472 78 0.334190
87 29 0.553287
322 74 0.482434
149 129 0.114422
10 223 0.084175
50 209 0.380896
41 42 0.857058
11 166 0.327250
86 202 0.387716
477 180 0.194342
432 95 0.942328
245 106 0.240440
333 218 0.921232
243 23 0.222307
429 133 0.943286
49 193 0.103332
292 106 0.441719
195 125 0.162654
116 229 0.914271
183 131 0.379092
381 163 0.252585
262 212 0.231437
458 110 0.123914
497 43 0.749033
84 159 0.833069
376 202 0.049379
289 54 0.909957
365 235 0.112904
489 54 0.617031
203 161 0.065221
372 78 0.144917
60 177 0.388354
488 239 0.538095
49 57 0.373688
461 239 0.147868
154 78 0.314202
275 101 0.100087
0 151 0.940711
70 136 0.885365
187 107 0.645129
193 156 0.355299
329 78 0.464419
435 186 0.028479
81 219 0.800083
155 59 0.147142
103 10 0.882449
107 149 0.824025
479 11 0.040525
46 177 0.532336
371 211 0.895789
290 175 0.445637
266 215 0.813124
234 55 0.471243
425 62 0.681519
124 52 0.407726
306 152 0.268093
455 199 0.942378
371 0 0.184768
165 75 0.709500
262 13 0.085179
260 45 0.380290
111 46 0.593176
327 97 0.782767
176 87 0.302313
340 137 0.262924
280 35 0.645039
497 77 0.374774
53 173 0.114954
466 74 0.943807
162 127 0.448234
347 174 0.155775
